dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0012.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0012.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0012.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0012.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0014.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0014.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0014.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0014.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0015.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0015.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0015.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0015.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0017.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0017.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0017.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0017.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0018.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0018.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0018.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0018.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0019.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0019.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0019.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0019.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0020.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0020.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0020.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0020.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0030.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0030.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0030.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0030.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0031.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0031.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0031.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0031.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0032.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0032.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0032.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0032.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0033.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0033.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0033.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0033.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0036.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0036.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0036.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0036.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0038.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0038.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0038.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0038.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0039.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0039.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0039.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0039.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0042.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0042.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0042.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0042.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0043.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0043.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0043.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0043.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0046.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0046.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0046.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0046.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0047.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0047.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0047.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0047.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0049.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0049.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0049.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0049.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0050.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0050.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0050.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0050.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0051.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0051.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0051.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0051.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0053.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0053.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0053.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0053.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0054.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0054.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0054.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0054.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0055.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0055.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0055.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0055.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0058.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0058.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0058.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0058.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0059.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0059.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0059.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0059.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0060.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0060.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0060.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0060.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0061.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0061.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0061.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0061.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0063.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0063.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0063.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0063.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0064.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0064.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0064.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0064.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0069.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0069.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0069.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0069.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0070.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0070.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0070.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0070.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0071.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0071.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0071.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0071.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0078.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0078.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0078.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0078.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0079.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0079.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0079.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0079.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0082.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0082.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0082.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0082.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0083.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0083.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0083.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0083.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0085.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0085.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0085.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0085.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0089.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0089.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0089.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0089.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0090.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0090.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0090.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0090.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0091.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0091.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0091.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0091.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0092.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0092.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0092.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0092.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0101.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0101.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0101.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0101.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0102.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0102.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0102.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0102.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0103.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0103.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0103.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0103.png
dataset/training/image/AP25_City_IMAGE/AP_25_CT_37607090_0104.tif,dataset/training/image/AP25_City_SH/AP_25_SH_CT_37607090_0104.tif,dataset/training/label/AP25_City_Carbon/AP_25_CQ_CT_37607090_0104.tif,dataset/training/label/AP25_City_GT/AP_25_CT_37607090_0104.png
