dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0178.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0178.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0178.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0178.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0179.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0179.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0179.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0179.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0180.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0180.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0180.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0180.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0181.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0181.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0181.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0181.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0183.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0183.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0183.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0183.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0184.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0184.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0184.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0184.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0185.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0185.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0185.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0185.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0187.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0187.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0187.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0187.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0188.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0188.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0188.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0188.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0189.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0189.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0189.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0189.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0190.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0190.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0190.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0190.png
dataset/training/image/AP10_City_IMAGE/AP_10_CT_37705043_0191.tif,dataset/training/image/AP10_City_SH/AP_10_SH_CT_37705043_0191.tif,dataset/training/label/AP10_City_Carbon/AP_10_CQ_CT_37705043_0191.tif,dataset/training/label/AP10_City_GT/AP_10_CT_37705043_0191.png
