dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0006.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0006.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0006.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0006.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0010.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0010.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0010.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0010.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0012.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0012.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0012.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0012.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0013.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0013.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0013.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0013.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0014.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0014.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0014.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0014.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0020.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0020.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0020.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0020.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0021.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0021.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0021.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0021.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0022.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0022.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0022.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0022.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0023.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0023.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0023.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0023.png
dataset/training/image/AP10_Forest_IMAGE/AP_10_37604057_0024.tif,dataset/training/image/AP10_Forest_SH/AP_10_SH_37604057_0024.tif,dataset/training/label/AP10_Forest_Carbon/AP_10_CQ_37604057_0024.tif,dataset/training/label/AP10_Forest_GT/AP_10_37604057_0024.png
